League,Home,Away,HomePredGoal,AwayPredGoal,Week,HomePredxG,AwayPredxG,HomePredReg,AwayPredReg,HomePredRF,AwayPredRF,HomeWinProbGoal,AwayWinProbGoal,DrawProbGoal,HomeWinProbxG,AwayWinProbxG,DrawProbxG,HomeWinProbReg,AwayWinProbReg,DrawProbReg,HomeWinProbRF,AwayWinProbRF,DrawProbRF,HomeOdds,DrawOdds,AwayOdds,HomeGoals,AwayGoals,HomeWin,AwayWin,Draw
Bunde2019,DÃ¼sseldorf,Stuttgart,1.713461538,0.856765383,21,1.52863843,0.958136556,1.448207285,0.123223736,1.546233333,0.8178,0.568481799,0.185507059,0.237453982,0.500691939,0.236385733,0.257574422,0.720028514,0.029695566,0.24650811,0.540374537,0.198007222,0.256267326,1.5,4.5,5.75,3,0,1,0,0
Bunde2019,Dortmund,Hoffenheim,3.596153846,2.11191467,21,2.34169967,1.421496855,2.497153502,1.621138596,2.2195,1.571,0.504790638,0.180389587,0.141772301,0.548193868,0.222054546,0.194144149,0.527229839,0.237167888,0.187618074,0.499079953,0.266493742,0.203176129,5.75,4.75,1.5,3,3,0,0,1
Bunde2019,Freiburg,Wolfsburg,0.892427885,1.727930185,21,1.239075656,1.463401528,1.901695835,0.937663953,2.1548,1.161033333,0.192037223,0.56257893,0.236438394,0.31860113,0.419529198,0.256155953,0.586300604,0.180516625,0.219491258,0.577523415,0.195972361,0.202441499,2.2,3.4,3.3,3,3,0,0,1
Bunde2019,Hannover 96,NÃ¼rnberg,1.341947115,0.863965092,21,1.179830342,1.26232601,0.781156875,0,0.7984,0.530766667,0.47629293,0.240821466,0.280003259,0.342018175,0.381174889,0.273501805,0.541961661,0,0.457876,0.386828722,0.223644053,0.389325095,1.44,4.5,6.5,2,0,1,0,0
Bunde2019,Mainz 05,Leverkusen,1.070913462,1.151953456,21,1.730465557,1.432688163,1.319245675,2.115845682,1.4873,2.088566667,0.334248914,0.374477124,0.289208307,0.438528834,0.316164718,0.23308199,0.232429194,0.535934918,0.208172395,0.269739357,0.495233852,0.21085665,1.72,4,4.5,1,5,0,1,0
Bunde2019,M'Gladbach,Hertha BSC,2.809495192,0.359985455,21,2.761505822,0.992664,2.447938882,1.57777972,2.454066667,1.194633333,0.809090831,0.02840272,0.096562861,0.681480559,0.108614149,0.147564743,0.52988044,0.236150379,0.18989679,0.61110462,0.168274627,0.180188115,2.62,3.3,2.7,0,3,0,1,0
Bunde2019,RB Leipzig,Eint Frankfurt,1.999038462,0.856765383,21,1.973524924,1.046663315,2.188012893,1.286369897,1.866966667,0.8154,0.623670673,0.152415141,0.207124506,0.573349002,0.195046016,0.215238553,0.55475697,0.216352065,0.202480972,0.610127152,0.157905451,0.219538945,1.44,4.5,7,0,0,0,0,1
Bunde2019,Werder Bremen,Augsburg,1.719411058,1.555137166,21,1.782240131,1.367798651,1.495475837,0.789114169,1.481866667,1.0735,0.411072078,0.344824942,0.230434688,0.46313158,0.293017644,0.231096382,0.535430131,0.197582876,0.262423947,0.461533384,0.27346316,0.259946824,3.2,3.3,2.3,4,0,1,0,0
Bunde2019,Augsburg,Bayern Munich,1.093508041,2.580645161,22,1.004214457,2.407186991,1.960165167,1.884427811,1.8501,2.0095,0.138882773,0.646174032,0.166422224,0.139808665,0.647451514,0.176047707,0.394156417,0.366831704,0.211291972,0.351940967,0.409230275,0.21037736,1.9,3.6,4,2,3,0,1,0
Bunde2019,Eint Frankfurt,M'Gladbach,1.849315068,1.341935484,22,2.0251267,0.988666085,1.995894379,1.585503196,1.274766667,1.490533333,0.482321976,0.276471051,0.226912906,0.596211576,0.176688955,0.209061448,0.458646566,0.303664918,0.215579188,0.322405513,0.418319632,0.252934479,1.65,4,5.25,1,1,0,0,1
Bunde2019,Hertha BSC,Werder Bremen,1.320786182,1.490322581,22,1.605548146,1.779305561,1.557067508,0.757594899,1.7699,0.934466667,0.33366108,0.408418934,0.251198399,0.344688298,0.413268882,0.226115298,0.558719283,0.181257694,0.254569123,0.560950162,0.196345611,0.232674837,3.25,3.6,2.15,1,1,0,0,1
Bunde2019,Hoffenheim,Hannover 96,2.229898749,0.922580645,22,2.906588424,1.113528676,1.929007117,0.481528875,1.9406,0.5132,0.643588605,0.14197914,0.18769179,0.665422949,0.115000349,0.143829046,0.708182276,0.083039622,0.194631039,0.701641447,0.088418927,0.195409365,6,5,1.44,3,0,1,0,0
Bunde2019,Leverkusen,DÃ¼sseldorf,2.075521144,1.135483871,22,2.169250467,0.970598537,1.906128102,0.504360074,1.960533333,0.4603,0.570437519,0.200670319,0.208331593,0.623630704,0.157163016,0.195234043,0.698299462,0.089104529,0.19917209,0.71883829,0.076936466,0.189035395,2,3.7,3.6,2,0,1,0,0
Bunde2019,NÃ¼rnberg,Dortmund,0.471709351,1.64516129,22,0.761803148,1.216011523,1.052086018,1.705946585,0.9299,1.835133333,0.101949783,0.657545442,0.233618666,0.231830758,0.46694695,0.299477775,0.232695924,0.518693687,0.239716641,0.186974908,0.575332022,0.225968794,3.5,3.4,2.1,0,0,0,0,1
Bunde2019,Schalke 04,Freiburg,1.456402621,1.249032258,22,1.951304348,1.22780865,1.313289508,1.148614348,1.441866667,0.997733333,0.415657421,0.32237996,0.256267591,0.527358617,0.236534772,0.219580225,0.40143861,0.323660442,0.271354481,0.46953062,0.260548331,0.265646624,2.5,3.5,2.75,0,0,0,0,1
Bunde2019,Stuttgart,RB Leipzig,0.648600357,1.987096774,22,0.914798613,2.080647436,1.003887551,1.079235559,1.078666667,0.917033333,0.111472358,0.673943251,0.198423415,0.155550812,0.623114228,0.201314937,0.329631149,0.368155274,0.30072946,0.387685984,0.303557038,0.307502294,2.2,3.3,3.4,1,3,0,1,0
Bunde2019,Wolfsburg,Mainz 05,1.379749851,1.206451613,22,1.431613764,1.072371783,1.640842759,1.154113041,1.6385,1.145666667,0.405890119,0.326046138,0.263544301,0.449259236,0.281823719,0.264504744,0.480291589,0.267041425,0.244648944,0.481711643,0.265397271,0.244962396,2.4,3.3,2.9,3,0,1,0,0
Bunde2019,Bayern Munich,Hertha BSC,2.012556054,1.42174549,23,2.362653229,0.763662263,1.945607508,0.746337046,2.3356,0.928233333,0.495879545,0.268016499,0.215693341,0.696921546,0.102685119,0.166784632,0.642001708,0.135039139,0.208154139,0.656066119,0.133111,0.178501791,1.08,13,21,1,0,1,0,0
Bunde2019,DÃ¼sseldorf,NÃ¼rnberg,2.502242152,0.671379815,23,1.785029561,0.975713672,1.58289667,0.86769136,1.504566667,0.376466667,0.731014177,0.078926743,0.147819326,0.553946218,0.203820792,0.231721413,0.536292381,0.205546042,0.252135753,0.653731651,0.089947898,0.251796791,4,3.6,1.9,2,1,1,0,0
Bunde2019,Dortmund,Leverkusen,2.896045658,1.884889854,23,2.328324984,1.337322432,2.445037005,0.960109773,2.3574,0.8121,0.515855133,0.228208327,0.170317151,0.564283216,0.208278397,0.193432468,0.661481732,0.128873769,0.170731735,0.685212551,0.111196894,0.170230423,1.16,7.5,15,3,2,1,0,0
