League,Home,Away,HomePredGoal,AwayPredGoal,Week,HomePredxG,AwayPredxG,HomePredReg,AwayPredReg,HomePredRF,AwayPredRF,HomeWinProbGoal,AwayWinProbGoal,DrawProbGoal,HomeWinProbxG,AwayWinProbxG,DrawProbxG,HomeWinProbReg,AwayWinProbReg,DrawProbReg,HomeWinProbRF,AwayWinProbRF,DrawProbRF,HomeOdds,DrawOdds,AwayOdds,HomeGoals,AwayGoals,HomeWin,AwayWin,Draw,HomeBetGoals,AwayBetGoals,DrawBetGoals,KCO_Goals,HomeBetxG,AwayBetxG,DrawBetxG,KCO_xG,HomeBetReg,AwayBetReg,DrawBetReg,KCO_Reg,HomeBetRF,AwayBetRF,DrawBetRF,KCO_RF
PL2018,West Ham,Liverpool,2.611723738,2.099125364,11,1.305175781,1.401709402,1.12984107,2.587005081,1.059733333,2.296433333,0.449335414,0.297053638,0.184312995,0.346794758,0.390272463,0.257445448,0.144208277,0.639054332,0.167595056,0.160638022,0.621158933,0.187642183,5.25,4.33,1.66,1,4,0,1,0,37.77160094,0,7.063515935,1.953853423,21.95160329,0,10.2223809,2.027059504,0,17.52365738,0,1.906001038,0,9.640794858,0,1.940185351
PL2018,Arsenal,Tottenham,1.11627907,1.683507307,12,1.0476,1.691491108,2.612909313,1.48215145,2.274,1.519,0.251268541,0.498592083,0.24145603,0.233771187,0.516603344,0.241059726,0.568401116,0.199624313,0.177983677,0.518076508,0.249059628,0.199670075,2.5,3.6,2.89,2,0,1,0,0,0,26.98245143,5.641547867,2.006748448,0,30.41919023,6.904021569,2.01334326,33.88912501,0,0.623171717,1.925638973,22.64397666,0,0,1.949369284
PL2018,Bournemouth,Huddersfield,0.601073345,0.63131524,12,1.005,0.808974008,0.913213493,0.82101118,1.2105,1.442966667,0.283847606,0.302865552,0.413196259,0.390179305,0.283986703,0.325028828,0.357254263,0.306290262,0.335873234,0.315213794,0.420792739,0.258729516,1.83,3.5,5.25,4,0,1,0,0,0,19.96664697,25.83940602,2.051533723,0,14.22179215,11.22941144,2.016289612,0,17.64825702,14.10904092,2.026492363,0,30.77897305,8.725401922,2.055926879
PL2018,Brighton,Stoke City,1.889087657,0.876826722,12,0.7866,0.730834473,1.199792776,2.037011188,1.380666667,1.484066667,0.598919618,0.168785875,0.219113457,0.333788278,0.301284962,0.36464471,0.218842411,0.54916383,0.212585014,0.349251426,0.394412341,0.249121022,2.39,3.2,3.39,2,2,0,0,1,34.09708159,0,2.34063485,2.004643413,0,5.044844199,9.892760054,2.00326811,0,39.23121897,3.911304821,2.026654651,0,14.50941852,0,1.995826922
PL2018,Burnley,Swansea City,0.257602862,0.210438413,12,0.8844,0.396443228,1.097179369,0.112871149,1.2114,0.478,0.188816751,0.150544784,0.660638038,0.457026673,0.158573844,0.384082265,0.62493803,0.037838469,0.336268178,0.544141998,0.146224852,0.30804943,2.14,3.2,4,2,0,1,0,0,0,4.264611725,52.57768327,2.112714246,12.05703447,0,15.91018958,2.006885719,54.51650288,0,28.28418521,2.05916548,23.42216417,0,10.07014069,2.005581556
PL2018,Crystal Palace,Everton,1.14490161,0.63131524,12,1.638,0.821614227,1.314725997,1.580821972,1.678233333,1.610933333,0.480206135,0.202960592,0.315596993,0.560815483,0.186744898,0.245490476,0.315595183,0.430810206,0.245541869,0.391425299,0.364335466,0.230512013,2.39,3.25,3.29,2,2,0,0,1,17.03710541,0,8.770289587,2.003848608,27.74714942,0,3.595372478,2.005313685,0,18.72803373,0,2.000131647,4.46508392,11.35361977,0,1.977183118
PL2018,Leicester City,Manchester City,0.686940966,2.946137787,12,0.6804,1.539042408,1.404551567,1.309508066,1.578966667,1.7569,0.058211577,0.749207148,0.113920972,0.163853032,0.575079569,0.255957777,0.390064686,0.347317456,0.257061755,0.343130388,0.414025292,0.227921052,9.5,5.75,1.33,0,2,0,1,0,0,24.70241423,0,1.846967723,8.028118364,0,11.78103213,2.010026111,34.12412467,0,17.42325852,2.146675864,28.6951749,0,12.99689519,2.079746193
PL2018,Liverpool,Southampton,0.966010733,0.131524008,12,2.37075,0.373461012,2.649224328,0.044266634,1.997966667,0.1646,0.572165992,0.049881749,0.377455402,0.787864308,0.043053503,0.135139949,0.868204354,0.003243357,0.075812819,0.803369261,0.024055472,0.156084905,1.39,5,9,3,0,1,0,0,12.68569052,0,25.37678765,2.036039783,41.76334439,0,2.92684421,1.942971424,88.59712484,0,7.153505577,1.951223879,59.84534574,0,9.799204121,1.983192684
PL2018,Manchester Utd,Newcastle Utd,2.146690519,0,12,1.6611,0.656908345,1.894935929,1.710688773,1.448333333,1.004,0.860671427,0,0.116870299,0.609502378,0.144207261,0.239037137,0.415114064,0.345477414,0.218219658,0.469659371,0.261114649,0.264852341,1.28,5.75,13,4,1,1,0,0,87.75119233,0,12.23825373,1.98072235,0,8.222077863,9.825829043,2.006397381,0,30.94101483,12.44917547,2.10717194,0,21.38258913,15.65087874,2.084878021
PL2018,Watford,West Ham,1.550387597,1.607515658,12,1.60325,1.468308254,0.431948959,2.053636498,0.9319,1.206733333,0.364577325,0.388164465,0.235906188,0.403673061,0.347060451,0.239168406,0.066343827,0.739833416,0.175238532,0.283560654,0.421934982,0.292550159,2.1,3.5,3.75,2,0,1,0,0,0,17.29218955,0.322750546,1.993370668,0,11.44557007,0,1.987114554,0,71.35705877,13.54078603,2.20648579,0,25.35005857,11.17723486,2.027805862
PL2018,West Brom,Chelsea,0.686940966,2.104384134,12,0.5922,1.415704514,1.37230422,2.398060562,1.204866667,1.9351,0.109203787,0.682387167,0.187697071,0.15528311,0.568552961,0.272749639,0.206108696,0.566143311,0.189389631,0.233933578,0.529530024,0.220693744,6.5,4,1.61,0,4,0,1,0,0,19.98027573,0,1.963917874,0.858947518,0,3.444213822,1.99389015,7.968882446,4.514341744,0,1.928825813,9.909925158,0,0,1.978511994
PL2018,Burnley,Arsenal,1.129578828,0.33851468,13,1.245954693,0.98827695,1.358318135,0.742233833,1.204,0.9898,0.561036453,0.110617134,0.327237758,0.419676244,0.29244827,0.285508629,0.512201401,0.204318113,0.280592747,0.407540294,0.300776098,0.289595555,6.5,4.5,1.53,0,1,0,1,0,53.43534203,0,28.81593224,2.285405299,34.83901448,0,18.1779239,2.114030737,46.31592227,0,20.84238705,2.192388719,33.40738801,0,18.28516268,2.107144239
PL2018,Crystal Palace,Stoke City,1.468452477,1.861830743,13,1.321056705,0.88726234,1.441506397,1.101573984,1.682633333,0.918066667,0.301609591,0.457689569,0.224645283,0.464789247,0.250760481,0.281718748,0.444978377,0.287662429,0.262702976,0.546322051,0.204134279,0.241535087,2.04,3.5,4,2,1,1,0,0,0,30.01020259,3.967592927,2.015044574,0,2.50E-05,0,1.994536953,0,5.201081907,0,1.99238586,11.87447915,0,0,1.987144385
PL2018,Huddersfield,Manchester City,0.282394707,2.321243523,13,0.264703813,2.311880746,1.049883953,1.789679247,1.255633333,1.953433333,0.032538541,0.805261688,0.131066889,0.030487551,0.808708598,0.130184438,0.220146473,0.536987305,0.231999002,0.242144796,0.521489179,0.219573503,17,8,1.18,1,2,0,1,0,0,0,1.174699306,1.93793287,0,0,1.062468949,1.938924099,18.3438132,0,15.14030789,2.073813021,20.80534977,0,14.2091978,2.074723248
PL2018,Liverpool,Chelsea,0.903663063,0.33851468,13,1.244107922,0.531107739,2.646241215,0.865073391,1.912366667,0.892566667,0.481602598,0.133970033,0.38407492,0.538389518,0.158474878,0.30132029,0.700195221,0.098202664,0.148827387,0.599379592,0.16950639,0.217184915,2.14,3.6,3.5,1,1,0,0,1,23.61193481,0,23.81834604,2.022371235,24.83566856,0,12.88778695,2.008200004,54.91725424,0,4.415476354,1.958711968,29.27537365,0,3.29476248,1.989697909
PL2018,Manchester Utd,Brighton,2.146199774,0.1208981,13,1.979738286,0.513924842,2.064582188,0.900461863,1.686166667,0.828133333,0.830189632,0.015081917,0.132291954,0.707674842,0.085856578,0.190608898,0.623965786,0.154379322,0.202308192,0.569865044,0.182168289,0.240042456,1.19,7,19,1,0,1,0,0,4.50E-05,0,0,1.955127008,0,4.019865681,6.599787431,1.977816101,0,11.57994093,9.331583876,2.003478156,0,14.60445593,13.99604245,2.054568471
PL2018,Newcastle Utd,Watford,1.317841967,1.450777202,13,1.189320388,1.717248356,1.543182718,1.495630533,1.584766667,1.374266667,0.340441395,0.399575369,0.253807415,0.263103069,0.489066789,0.238028976,0.384740238,0.364650001,0.241140514,0.419015013,0.328873053,0.243426943,2.2,3.5,3.5,0,3,0,1,0,0,17.36839842,2.701290757,2.00143669,0,31.67693996,6.324676736,2.024172199,0,11.53903595,0,1.987873723,0,6.445607132,0,1.984800534
PL2018,Southampton,Everton,1.161852509,0.663212435,13,1.670887857,0.675042399,1.001447035,0.952731122,1.010233333,0.462566667,0.476783486,0.210367392,0.311506045,0.606749256,0.147469992,0.238319586,0.355912975,0.330292522,0.312733756,0.483561916,0.16618997,0.349612747,1.9,3.39,4.75,4,1,1,0,0,0,0.738875923,2.711882566,1.997650074,17.94328088,0,0,1.991391786,0,17.89540649,10.05233004,2.020048322,0,0,7.779971714,2.001767846
PL2018,Swansea City,Bournemouth,0.602442042,0.967184801,13,1.095750668,1.003377072,0.733687692,1.852624171,1.1586,1.854166667,0.221459426,0.429759448,0.348241424,0.373152219,0.32609145,0.299203279,0.141633806,0.6282919,0.2181468,0.235424058,0.524499923,0.226975899,2.79,3.25,2.79,0,0,0,0,1,0,19.21280588,14.42329315,2.012268731,2.386262126,0,0,1.997113545,0,48.19981948,8.868152089,2.049117297,0,27.53764181,1.015353891,2.00046102
PL2018,Tottenham,West Brom,1.204884084,0.29015544,13,1.3403452,0.346782112,1.395552458,0.762280306,1.4014,0.696566667,0.599930819,0.088778939,0.309758631,0.62100442,0.094813457,0.281589509,0.516860054,0.204489779,0.27535591,0.535964912,0.185640693,0.275090364,1.25,6,16,1,1,0,0,1,0,4.019733359,18.03197178,2.029205125,0,4.457731932,14.77012148,2.01894548,0,16.31195457,16.41430958,2.070429128,0,14.26554191,15.97338379,2.057872931
PL2018,West Ham,Leicester City,1.355494594,2.321243523,13,1.085901224,1.224671963,0.975840704,0.678619272,1.058433333,0.5548,0.21251272,0.559401326,0.194302053,0.323891514,0.391498689,0.282044435,0.412856595,0.246164637,0.340379086,0.473625952,0.190973468,0.334579966,2.7,3.39,2.75,1,1,0,0,1,0,34.46776683,1.104286361,1.972515768,0,4.660806201,0.217522028,1.995643055,14.04978457,0,12.3460812,2.006863394,26.24803426,0,16.63758874,2.021076172
PL2018,Arsenal,Huddersfield,3.157290471,0.288288288,14,1.791560987,0.642886429,2.487322809,0.823768344,2.252333333,0.335266667,0.81517263,0.016006847,0.068221139,0.640345874,0.127776284,0.221661694,0.695978518,0.103211338,0.15942408,0.78684506,0.042019843,0.143649954,1.19,7.5,17,5,0,1,0,0,41.34614,0,0,1.806058337,0,8.198674752,11.71705763,2.011342892,0,5.480276263,4.647911628,1.927348407,0,0,1.658820613,1.945396539
PL2018,Bournemouth,Burnley,0.937619594,1.009009009,14,1.274868011,0.671586716,1.077150942,1.450519137,1.192433333,1.443433333,0.324016905,0.361619065,0.31331652,0.507961865,0.19612222,0.293817997,0.279777188,0.452896758,0.262662787,0.31056056,0.424902415,0.259380283,2,3.39,4.33,1,2,0,1,0,0,20.39845957,11.18168763,2.023433449,2.971048624,0,1.165143769,1.995916592,0,31.80846185,8.898885654,2.047844895,0,27.50279979,6.647907187,2.032886675
PL2018,Brighton,Crystal Palace,1.990049751,0,14,0.907575247,0.712288941,1.265028101,1.286640351,1.344566667,1.063466667,0.847104191,0,0.136688625,0.381096719,0.270344385,0.348101115,0.359545224,0.369584961,0.266803799,0.428879356,0.295006239,0.272670747,2.7,3.1,3,0,0,0,0,1,83.81020123,0,16.17919687,2.227086905,5.502564239,0,6.411116764,2.000571685,2.614917122,6.971401508,0,1.993420146,9.527982836,0,0,1.996388506
PL2018,Chelsea,Swansea City,0.861079219,0.432432432,14,1.104154473,0.500950464,1.857747146,0,2.263066667,0.605833333,0.437747374,0.175617286,0.386356814,0.503896712,0.166786748,0.328315682,0.832016657,0,0.156023733,0.722797501,0.083441616,0.165688598,1.18,8,17,1,0,1,0,0,0,14.41080863,31.94034082,2.153892981,0,13.06005813,25.13939216,2.106074311,87.71579651,0,12.27370037,1.987333541,0,3.225353192,5.657816026,1.950680635
PL2018,Everton,West Ham,1.968181073,1.235521236,14,2.020184105,1.177457229,1.18093922,0.818124433,1.401733333,1.067933333,0.528740911,0.235776636,0.218331892,0.551292463,0.216458206,0.213605441,0.442260138,0.254589949,0.301557812,0.442690901,0.285915546,0.267343345,2.37,3.29,3.29,4,0,1,0,0,20.07172455,0,0,1.977298741,24.18871176,0,0,1.979517866,5.044369309,0,1.927989912,1.99733771,3.901028838,0,0,1.992348474
PL2018,Leicester City,Tottenham,0.76540375,2.306306306,14,0.900125929,1.742368333,1.192587582,1.714587799,1.4724,1.2987,0.10725418,0.690122406,0.172166171,0.191967253,0.563718932,0.235019689,0.264283038,0.487746446,0.238208903,0.408836449,0.331650726,0.253223556,5,3.89,1.75,2,1,1,0,0,0,34.32142842,1.175763709,1.956835853,0,0,0,1.981411748,8.544537324,0,0.734000127,1.986096461,28.84736233,0,9.681035468,2.04444404
PL2018,Manchester City,Southampton,3.306544202,0.345945946,14,2.943970487,0.403891312,2.863414079,0.23146324,2.294966667,0.587166667,0.799198205,0.017665568,0.065222973,0.801214036,0.029244511,0.091162594,0.832595353,0.015980156,0.08064577,0.73077933,0.078410531,0.161070837,1.19,8,15,2,1,1,0,0,42.05229022,0,0.172179208,1.771218213,18.17367203,0,0,1.84456635,47.91074597,0,2.477381481,1.863997434,0,1.869429433,4.953858223,1.944492059
PL2018,Stoke City,Liverpool,2.449292002,3.171171171,14,1.676096557,2.448395393,1.59576192,1.971541611,1.535433333,2.3186,0.264513635,0.435007941,0.163565349,0.253048337,0.510147234,0.190937125,0.30968233,0.452146935,0.216739352,0.245932579,0.521142443,0.197115038,6.5,4.5,1.55,0,3,0,1,0,18.21965047,0,1.000023991,1.753711161,13.33763546,0,0.968595308,1.925219107,20.25365494,0,5.692231497,1.994847365,12.17930544,0,1.19309441,1.9427475
PL2018,Watford,Manchester Utd,0.669728282,2.114114114,14,0.84673915,2.177569048,0.67034331,2.413499205,1.210166667,1.686033333,0.105225941,0.688057129,0.185604516,0.132786202,0.654119907,0.188993165,0.084203677,0.723457762,0.155778903,0.272966349,0.47753516,0.240244181,5.25,3.89,1.72,2,4,0,1,0,0,31.60007989,1.853775904,1.971336917,0,21.2321214,0,1.958857906,0,43.63379086,2.260029666,1.953438068,10.93365926,0,1.820648193,1.990861538
PL2018,West Brom,Newcastle Utd,1.033295063,0.960960961,14,0.860810084,1.193671028,1.275093083,1.426417219,1.319966667,1.897733333,0.363876662,0.326174387,0.308762509,0.265080914,0.435392334,0.297794257,0.334529648,0.402712847,0.257233526,0.264173438,0.496624388,0.223680616,2.37,3.1,3.5,2,2,0,0,1,0,6.083043261,0.911037315,1.999386341,0,24.24592549,7.963028423,2.021648661,0,16.69297294,0,2.003012964,0,30.87269421,0.622239018,2.014123189
PL2018,Arsenal,Manchester Utd,1.932756191,0.848087754,15,1.731448831,1.103435078,2.383524383,0.623129818,2.6531,1.0321,0.614144643,0.157712693,0.213637644,0.512031935,0.240942957,0.237350176,0.731398338,0.078734838,0.155131092,0.665511426,0.122923487,0.157865085,2.5,3.39,3,1,3,0,1,0,41.33135825,0,6.201031773,2.016490883,19.79664313,0,0.437113882,1.992657755,65.0748627,0,8.182735503,2.047438566,53.29262215,0,4.119580686,1.971046713
PL2018,Bournemouth,Southampton,1.030803302,0.659623808,15,1.144691953,1.121232418,1.018449752,1.442320191,1.293366667,1.014633333,0.436110456,0.230281385,0.332848381,0.361548598,0.350003315,0.286199104,0.265904319,0.46468133,0.265068999,0.426538572,0.291063717,0.279583532,2.89,3.25,2.39,1,1,0,0,1,20.61626766,0,12.83299301,2.013196344,2.49897638,0,0,1.995755927,0,8.304641572,0,1.993363123,13.60812807,0,2.101902656,2.000753485
PL2018,Brighton,Liverpool,1.767091375,1.855191961,15,0.840801583,1.718304468,1.307340795,2.395054535,1.317766667,1.675733333,0.363562508,0.396787057,0.218331373,0.181137944,0.573585446,0.236636414,0.19479804,0.579605531,0.188008786,0.299670097,0.451376927,0.239099428,7.5,4.5,1.5,1,5,0,1,0,28.76000236,0,8.328334438,2.039654371,6.300950687,0,3.918691204,1.988002494,7.969885623,0,0,1.932450594,20.83345997,0,8.428269611,2.027743993
PL2018,Chelsea,Newcastle Utd,1.51859415,0.636065815,15,1.00914538,0.870730074,2.059491637,0.513821803,1.912466667,0.7175,0.582267609,0.154891835,0.258063043,0.376915808,0.302970263,0.31920265,0.719554789,0.080576561,0.181044801,0.64349424,0.132234693,0.210561746,1.25,6.5,15,3,1,1,0,0,0,10.55971489,14.38290314,2.033429535,0,27.09811423,24.50347219,2.180012837,0,1.940087132,3.977611659,1.964880167,0,7.827209851,8.471795201,1.992943638
PL2018,Everton,Huddersfield,2.650637062,0.636065815,15,1.809122445,0.880298536,1.392082263,0.943614058,1.4946,0.8044,0.748733654,0.06587736,0.132490157,0.5824615,0.17903712,0.227581403,0.469853185,0.254419779,0.272174049,0.531224649,0.201698327,0.26250784,1.72,3.79,5.5,2,0,1,0,0,52.92193419,0,2.130132978,1.934738075,5.54E-05,0,0,1.978160049,0,10.06672339,4.870429504,2.001489919,0,2.758450503,0.969751823,1.991526364
PL2018,Leicester City,Burnley,1.104432109,1.431148084,15,1.549955563,0.799157975,1.324414786,1.283808542,1.4693,1.2556,0.29023294,0.441720396,0.26350295,0.546110724,0.192753533,0.255749979,0.375378475,0.356725903,0.263359821,0.417362729,0.321613989,0.255113833,1.83,3.6,5,1,0,1,0,0,0,33.20762092,10.96218149,2.064806775,2.07E-05,0,0,1.989228472,0,21.39316676,6.397759307,2.022620416,0,16.27346172,3.330922216,2.007033809
PL2018,Manchester City,West Ham,5.967384739,0.386498325,15,3.373737374,0.521768252,2.901087206,1.107763659,2.2704,0.997966667,0.440073509,0.002104248,0.008753284,0.769767225,0.028736693,0.075320738,0.666283048,0.114609309,0.143903029,0.631704039,0.151930533,0.187382651,1.08,11,21,2,1,1,0,0,67.49465634,0,0,0.906613888,0,0,0,1.747649312,0,8.410466254,7.95762529,1.879065935,0,12.05048512,12.43236803,2.004742849
PL2018,Stoke City,Swansea City,0.662659265,0.742076784,15,1.399959864,0.670366472,1.375933937,1.06045947,1.561233333,0.962766667,0.285186113,0.33282905,0.381794655,0.542713487,0.178636977,0.275377848,0.437773878,0.288531512,0.269950469,0.507383489,0.232574887,0.254171899,1.95,3.39,4.5,2,1,1,0,0,0,20.15891457,20.75962573,2.03566123,6.628387925,0,0.120460515,1.994327749,0,8.735969198,0.247452309,1.997848324,1.553077851,1.951338331,0,1.988465411
PL2018,Watford,Tottenham,0.869740286,3.445356499,15,0.684995652,3.035116257,0.869486426,0.423656004,1.257733333,0.815433333,0.056067531,0.712931809,0.095502826,0.05422332,0.750510484,0.107693461,0.443470252,0.17105044,0.385187162,0.465216363,0.240793283,0.291891591,5,4,1.72,1,1,0,0,1,0,60.10343382,1.430674336,1.780097101,0,61.76188265,2.991110795,1.878287353,38.13815355,0,30.75267807,2.138458388,37.84497224,0,18.28238523,2.100534904
PL2018,West Brom,Crystal Palace,1.435761742,0,15,0.972449184,0.803750837,1.376068346,0.459014602,1.324,0.514666667,0.75845104,0,0.237934051,0.380865619,0.288628395,0.329802832,0.596584124,0.122971903,0.27749053,0.566024047,0.14420505,0.287314309,2.5,3.2,3.2,0,0,0,0,1,79.69143492,0,20.29817679,2.175260283,0,0,2.550531593,1.998901194,42.67532572,0,14.42514343,2.039272873,36.62907323,0,13.08910121,2.027797598
PL2018,Burnley,Watford,0.695309558,0.79569734,16,1.077500268,1.459868925,1.241633763,0.776268514,1.155533333,0.932233333,0.28640909,0.345290486,0.368034507,0.278252599,0.455148606,0.261815554,0.470649185,0.231968087,0.295448133,0.407037145,0.293239263,0.298069759,2.6,3.25,3,1,0,1,0,0,0,7.936035609,12.25736943,2.005401312,0,19.77166915,2.342571544,2.004935574,18.10390631,0,6.360347283,2.004562169,4.055532329,0,0.483847736,1.997186037
PL2018,Crystal Palace,Bournemouth,0.889996234,0.84874383,16,1.511622695,0.819425361,1.402688608,1.638391943,1.697833333,1.2303,0.343220489,0.320434283,0.335769096,0.531534899,0.203221656,0.260412661,0.325708408,0.425011127,0.239325638,0.475566709,0.275736972,0.239058395,2.04,3.5,4,2,2,0,0,1,0,13.57043796,12.4631479,2.01214603,8.740980871,0,0.131138186,1.99200724,0,25.21408645,3.927926528,2.013781024,2.475938066,4.614597005,0,1.98172593
PL2018,Huddersfield,Brighton,0.584060028,0.707286525,16,0.521787536,0.847439904,1.020398667,1.017607473,1.1835,0.531566667,0.261480622,0.337649206,0.400741457,0.211937648,0.407983374,0.379810781,0.347556226,0.346114783,0.305020006,0.5200606,0.166258661,0.312261021,2.7,3.1,3,2,0,1,0,0,0,8.435077414,15.56234739,2.008269473,0,20.27233767,18.11682059,2.017721629,0,1.985266459,0,1.997551875,31.99693784,0,13.77879987,2.025738361
PL2018,Liverpool,Everton,2.89248776,0.176821631,16,2.353748148,0.392203592,2.327266294,0.786153322,2.240066667,0.8248,0.841692446,0.011410242,0.073428073,0.782179511,0.046256005,0.138603216,0.687748654,0.109165271,0.171457917,0.667904575,0.123140885,0.181878256,1.3,6,11,1,1,0,0,1,76.06542278,0,4.723150665,1.881982056,23.48462165,0,1.896177015,1.936170916,0,2.576584025,1.762271032,1.938198001,0,4.250758854,3.282939541,1.949892202
PL2018,Manchester Utd,Manchester City,1.112495292,0.318278936,16,0.725939161,1.382245297,1.952623103,2.047496626,1.6837,2.188566667,0.561857632,0.10552624,0.3315901,0.196369432,0.522975335,0.277536643,0.363610964,0.396768508,0.206640698,0.292062336,0.47139046,0.204711423,3.39,3.5,2.25,1,2,0,1,0,48.81186645,0,25.99501972,2.11383186,0,20.0167188,6.983337009,2.001464536,13.41023027,4.582496232,0,1.940790225,6.229701328,12.62416923,0,1.939269044
PL2018,Newcastle Utd,Leicester City,1.070776719,1.273115744,16,1.304769063,1.194898046,1.361422203,1.655487167,1.4298,1.270833333,0.310321772,0.408125813,0.278697762,0.389118928,0.337578016,0.269566681,0.313221753,0.437518579,0.239405764,0.404453559,0.332822457,0.257193043,2.62,3.29,2.89,2,3,0,1,0,0,10.16467312,0.925214387,1.998062439,1.439203385,0,0,1.992599631,0,14.65673278,0,1.988716747,4.419391153,0.603172175,0,1.989517032
PL2018,Southampton,Arsenal,1.460150071,1.113976276,16,1.429192723,0.838879905,1.115025303,2.034495444,1.038266667,1.626133333,0.446768142,0.28757387,0.26071119,0.505740536,0.220332027,0.270155031,0.201652973,0.568147648,0.211340103,0.241374714,0.504186481,0.247208435,4,3.75,1.95,1,1,0,0,1,29.95043759,0,10.25569633,2.037494075,39.3259263,0,14.91552691,2.075195201,0,13.59826204,0,1.966043709,0,0,0,1.98553926
PL2018,Swansea City,West Brom,0.500622881,0.707286525,16,0.86194017,0.660092652,0.847061163,0.230401801,1.275666667,0.3996,0.227494515,0.358023902,0.414372111,0.377822704,0.260563233,0.361274918,0.492772822,0.096760743,0.410216615,0.58662976,0.11574324,0.295590571,2.7,3.1,3,1,0,1,0,0,0,13.76536157,20.11164186,2.015123258,6.35463477,0,8.756126752,2.00193564,37.61512609,0,30.86377735,2.055007854,44.79295106,0,17.43476315,2.05371816
PL2018,Tottenham,Stoke City,1.877335806,0.707286525,16,1.507719796,0.451345403,1.248209211,0.558469063,1.336166667,0.952633333,0.639742303,0.133478184,0.214152931,0.632234189,0.108646949,0.254544942,0.531744336,0.166183778,0.300220689,0.452843391,0.266340009,0.27780402,1.28,6.5,11,5,1,1,0,0,0,5.719509148,8.490689938,1.987106329,0,3.269422646,12.63343394,2.00809312,0,10.23662728,19.22585501,2.046778362,0,21.24709795,18.61187922,2.090320916
PL2018,West Ham,Chelsea,0.567836139,3.4038164,16,0.538349837,1.320963486,1.03615254,0.708172889,1.0582,1.264666667,0.031515945,0.761389459,0.077129328,0.151361779,0.558320866,0.287883326,0.425270921,0.245387833,0.32853216,0.30846678,0.408686286,0.280106656,7.5,4.5,1.5,1,0,1,0,0,0,65.77813867,1.620345744,1.783912923,3.593464397,0,9.55919258,2.002106511,37.48045187,0,24.41127239,2.165836016,22.45262363,0,13.95629425,2.055397501
PL2018,Burnley,Stoke City,1.260756454,0.365932364,17,1.189778546,0.707008736,1.30614217,2.794961074,1.357666667,2.276833333,0.592665232,0.107130768,0.298283833,0.473536836,0.219502244,0.305428637,0.152601274,0.620226315,0.160365474,0.218544058,0.552615834,0.197414425,2.29,3.2,3.6,1,0,1,0,0,40.69293302,0,16.51245835,2.029996417,9.15186139,0,3.199546404,1.998513942,0,55.37647423,4.712449068,1.998856502,0,41.75716062,3.172759767,2.016630331
PL2018,Crystal Palace,Watford,1.155693416,2.846140608,17,1.826734105,1.652137774,1.510705026,0.532206615,1.446266667,0.575733333,0.125722995,0.653770212,0.150143134,0.413475403,0.345814872,0.222684811,0.609526083,0.129032907,0.256812025,0.581098436,0.147315148,0.267811915,2.29,3.5,3.25,2,1,1,0,0,0,60.09107658,6.647464481,1.996673811,3.367630513,7.920203988,0,1.966101762,40.84539734,0,12.45983876,2.026196756,35.0690354,0,11.66333011,2.018128741
PL2018,Huddersfield,Chelsea,0.504302582,1.626366061,17,0.445407737,1.668192514,1.15869728,2.01977727,1.188833333,2.335166667,0.111229262,0.644188191,0.238049177,0.094049775,0.669932802,0.228677172,0.212611043,0.555512817,0.21335125,0.180152852,0.597529472,0.189025667,9,4.5,1.44,1,3,0,1,0,0.388998108,0,2.347318439,1.98732962,0,0,1.047333345,1.985401545,12.22933529,0,2.871296359,1.983060878,8.4651655,0,0,1.943661788
PL2018,Liverpool,West Brom,1.47088253,0.162636606,17,1.738102464,0.277281864,2.113274769,0.101574485,2.15,0.546166667,0.712471141,0.038654861,0.244815353,0.732311341,0.05317104,0.205663231,0.832153241,0.012947567,0.133891774,0.723619444,0.080545496,0.17320691,1.22,7,15,0,0,0,0,1,0,0,12.01151496,2.007843193,0,0,7.541727159,1.988883784,56.0704303,0,8.634309222,1.962729452,0,1.996933764,4.341511244,1.957793928
PL2018,Manchester Utd,Bournemouth,2.206323794,0.243954909,17,2.576616272,0.64188951,1.935547724,2.183694648,1.680733333,2.538466667,0.804895443,0.030554159,0.139338277,0.742956098,0.070511988,0.139142286,0.337607391,0.422047447,0.202201326,0.241780402,0.520271417,0.186056127,1.28,6,12,1,0,1,0,0,35.55471745,0,4.263999005,1.952894274,0,0,0,1.905220744,0,39.97848232,13.22208771,2.137248772,0,52.04126849,13.95695135,2.222010565
PL2018,Newcastle Utd,Everton,1.607464479,0.894501334,17,1.265362889,0.845049491,1.380542649,1.838871506,1.406,1.230766667,0.535237956,0.208785811,0.249472629,0.459888666,0.248095204,0.289817453,0.286530685,0.471860832,0.227226055,0.407198659,0.327264788,0.260572198,2.39,3.29,3.25,0,1,0,1,0,22.20364781,0,2.103615824,1.999805657,8.619093557,0,1.824952215,1.997319584,0,24.84172255,0.301280929,1.998511373,0.919456318,3.471358631,0,1.990539665
PL2018,Southampton,Leicester City,1.335467947,1.445658721,17,1.504488356,0.674332422,1.151952401,3.740977627,1.2181,2.256933333,0.345734733,0.394644695,0.253348862,0.56831871,0.166473705,0.2606147,0.069546388,0.657066256,0.096572132,0.19466549,0.580189828,0.195854932,2.1,3.39,3.89,1,4,0,1,0,0,19.74709689,2.583434343,2.008006645,22.2905314,0,4.621978897,1.999436727,0,74.97167038,6.167653284,1.880631885,0,48.26094905,6.970338075,2.053768932
