Home,Away,Wk,HomeGoals,AwayGoals,FTR,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellow,AwayYellow,HomeRed,AwayRed,B365H,B365D,B365A
Monaco,Dijon,26,4,0,H,14,7,5,4,11,13,5,5,2,1,0,0,1.28,5.75,10
Montpellier,Guingamp,26,1,1,D,19,4,5,1,8,15,4,2,1,1,0,0,1.8,3.39,5
Nice,Nantes,26,1,1,D,12,9,4,3,13,9,14,4,2,0,0,0,2.25,3.1,3.5
Paris S-G,Strasbourg,26,5,2,H,20,12,11,2,9,15,4,6,2,3,0,0,1.08,11,34
Troyes,Metz,26,1,0,H,18,10,9,4,9,9,10,4,1,2,0,0,2.2,3.2,3.5
Bordeaux,Nice,27,0,0,D,23,3,6,0,17,17,6,0,2,2,0,0,2.1,3.29,3.7
Dijon,Caen,27,2,0,H,13,13,3,2,6,16,5,8,1,4,0,0,2.2,3.29,3.39
Guingamp,Metz,27,2,2,D,17,5,8,2,15,16,5,5,3,4,0,0,2,3.5,3.79
Lille,Angers,27,1,2,A,14,14,3,9,12,11,4,5,0,2,0,0,2.2,3.2,3.5
Lyon,Saint-Étienne,27,1,1,D,9,8,5,2,9,23,3,7,1,3,0,0,1.44,4.5,7
Nantes,Amiens,27,0,1,A,27,8,4,1,10,16,8,6,2,2,0,0,1.66,3.6,5.75
Paris S-G,Marseille,27,3,0,H,10,15,3,6,21,18,3,6,6,5,0,0,1.25,6.5,10
Rennes,Troyes,27,2,0,H,11,8,6,0,9,11,5,5,3,1,0,1,1.72,3.6,5.25
Strasbourg,Montpellier,27,0,0,D,11,8,3,2,17,11,4,3,2,3,0,0,3.2,3,2.39
Toulouse,Monaco,27,3,3,D,9,9,6,5,13,15,6,6,1,3,0,0,4.33,3.5,1.85
Amiens,Rennes,28,0,2,A,14,18,3,5,19,16,6,3,2,3,0,0,3.25,3.1,2.39
Angers,Guingamp,28,3,0,H,15,12,6,3,14,8,6,3,1,1,0,0,2.04,3.2,4
Caen,Strasbourg,28,2,0,H,7,11,4,2,14,12,5,3,4,2,0,0,2.14,3.29,3.6
Marseille,Nantes,28,1,1,D,22,9,5,3,7,19,8,4,3,4,0,1,1.53,4,7
Metz,Toulouse,28,1,1,D,12,18,1,4,7,14,4,9,0,4,1,0,2.62,3.1,2.87
Monaco,Bordeaux,28,2,1,H,18,6,5,1,9,13,7,3,0,1,0,0,1.61,4,5.75
Montpellier,Lyon,28,1,1,D,10,19,5,4,15,6,4,4,2,2,0,0,2.89,3.2,2.54
Nice,Lille,28,2,1,H,23,12,10,5,9,12,8,4,3,1,0,0,1.72,3.5,5.5
Saint-Étienne,Dijon,28,2,2,D,13,9,7,5,10,15,8,6,0,4,0,0,1.72,3.6,5.25
Troyes,Paris S-G,28,0,2,A,10,20,2,13,7,6,2,4,3,1,0,0,9.5,5.75,1.28
Bordeaux,Angers,29,0,0,D,12,9,2,0,10,6,3,2,0,0,0,0,1.85,3.39,4.75
Dijon,Amiens,29,1,1,D,10,10,3,4,12,13,5,1,3,0,0,0,1.85,3.39,4.75
Guingamp,Nice,29,2,5,A,12,17,6,5,24,8,6,5,3,1,0,0,2.79,3.1,2.7
Lille,Montpellier,29,1,1,D,5,13,2,4,17,12,3,6,2,2,0,0,3.1,3,2.54
Lyon,Caen,29,1,0,H,20,6,4,1,3,8,4,2,1,1,0,0,1.44,4.75,7
Nantes,Troyes,29,1,0,H,19,8,3,0,6,6,5,3,0,1,0,0,1.66,3.5,6
Paris S-G,Metz,29,5,0,H,18,6,10,3,10,10,9,2,0,1,0,0,1.08,12,23
Rennes,Saint-Étienne,29,1,1,D,18,9,7,3,16,14,8,4,0,4,0,0,2.25,3.2,3.39
Strasbourg,Monaco,29,1,3,A,29,10,5,4,13,14,5,3,0,1,0,0,5.5,3.75,1.66
Toulouse,Marseille,29,1,2,A,9,23,4,9,16,19,3,7,2,3,0,0,4,3.29,2
Amiens,Troyes,30,1,1,D,8,11,1,5,13,11,4,4,1,1,0,0,2.14,3.2,3.75
Angers,Caen,30,3,0,H,13,8,6,2,11,9,1,4,1,2,0,0,1.85,3.2,4.75
Bordeaux,Rennes,30,0,2,A,9,6,2,3,13,8,4,2,2,1,0,0,2,3.2,4.2
Marseille,Lyon,30,2,3,A,10,11,5,6,12,14,2,4,2,3,0,0,2,3.6,3.75
Metz,Nantes,30,1,1,D,8,15,4,4,7,10,3,4,2,0,0,0,3.6,3,2.25
Monaco,Lille,30,2,1,H,10,14,4,5,13,10,4,2,2,0,0,0,1.28,5.75,10
Montpellier,Dijon,30,2,2,D,18,10,11,7,16,13,4,5,1,4,0,0,1.61,3.6,6.5
Nice,Paris S-G,30,1,2,A,14,19,4,7,8,12,5,4,0,1,0,0,10,5.25,1.33
Saint-Étienne,Guingamp,30,2,0,H,16,9,6,3,16,12,7,5,2,3,0,0,1.72,3.5,5.5
Toulouse,Strasbourg,30,2,2,D,11,12,6,4,12,11,6,2,2,1,0,0,2.04,3.2,4
Caen,Montpellier,31,1,3,A,8,9,5,6,22,11,4,4,2,2,0,0,2.89,3.1,2.5
Dijon,Marseille,31,1,3,A,12,11,2,5,11,15,6,6,2,3,1,0,4.75,3.79,1.7
Guingamp,Bordeaux,31,2,1,H,14,15,6,6,12,14,5,5,1,2,0,0,2.87,3.2,2.5
Lille,Amiens,31,0,1,A,15,10,3,2,9,15,3,3,0,2,0,0,2.04,3.29,3.6
Lyon,Toulouse,31,2,0,H,20,10,5,6,14,9,8,3,1,1,0,0,1.36,4.59,9
Nantes,Saint-Étienne,31,0,3,A,20,15,4,8,16,12,6,4,3,0,0,0,2.25,3.1,3.39
Paris S-G,Angers,31,2,1,H,14,20,7,8,7,11,7,8,1,2,1,0,1.07,13,25
Rennes,Monaco,31,1,1,D,20,8,7,2,28,17,8,1,0,2,0,0,3.39,3.39,2.14
Strasbourg,Metz,31,2,2,D,18,11,5,5,16,23,5,1,5,4,1,1,1.85,3.5,4.2
Troyes,Nice,31,0,2,A,11,15,3,6,16,5,8,5,1,0,0,0,3.29,3.25,2.2
Amiens,Caen,32,3,0,H,11,14,4,7,14,14,7,4,3,1,0,0,2.37,3,3.39
Angers,Strasbourg,32,1,1,D,3,11,2,5,10,17,2,9,1,1,0,0,1.85,3.6,4.33
Bordeaux,Lille,32,2,1,H,15,7,6,1,14,12,7,2,1,3,0,1,1.72,3.5,5.5
Guingamp,Troyes,32,4,0,H,15,8,10,4,11,12,9,10,1,1,0,0,1.85,3.5,4.5
Marseille,Montpellier,32,0,0,D,12,6,3,2,14,12,6,2,2,1,0,0,1.6,4,5.75
Metz,Lyon,32,0,5,A,10,14,5,6,18,7,4,3,2,0,0,0,6.5,4.33,1.5
Monaco,Nantes,32,2,1,H,6,10,3,4,12,11,7,5,4,3,0,0,1.5,4.33,6.5
Nice,Rennes,32,1,1,D,10,9,2,3,7,12,5,2,4,4,0,0,1.9,3.39,4.33
Saint-Étienne,Paris S-G,32,1,1,D,16,8,5,2,5,16,11,3,1,4,0,1,9,5.5,1.33
Toulouse,Dijon,32,0,1,A,20,8,5,3,15,15,10,3,2,1,0,0,1.9,3.39,4.33
Angers,Nice,33,1,1,D,12,15,3,7,14,5,4,8,1,3,0,0,2.39,3.2,3.1
Caen,Toulouse,33,0,0,D,9,5,0,2,9,11,1,2,2,1,0,0,2.6,2.87,3.2
Lille,Guingamp,33,2,2,D,10,6,3,3,15,15,2,3,2,1,0,0,2.37,3.29,3.1
Lyon,Amiens,33,3,0,H,25,5,8,2,9,11,7,5,0,0,0,0,1.22,6.5,13
Montpellier,Bordeaux,33,1,3,A,19,9,5,4,9,8,6,2,3,2,0,0,2.04,3.29,3.79
Nantes,Dijon,33,1,1,D,15,12,2,4,14,9,6,4,0,0,0,0,1.7,3.6,5.5
Paris S-G,Monaco,33,7,1,H,12,11,7,2,8,8,4,2,1,3,0,0,1.28,5.75,10
Rennes,Metz,33,1,2,A,14,7,3,6,6,17,7,3,1,4,0,0,1.44,4.5,7.5
Strasbourg,Saint-Étienne,33,0,1,A,16,5,6,1,11,10,10,1,3,1,0,0,3.2,3.29,2.29
Troyes,Marseille,33,2,3,A,12,21,7,9,15,8,5,8,2,2,0,0,5.5,4,1.61
Amiens,Strasbourg,34,3,1,H,7,15,5,2,20,11,2,6,4,2,0,0,2.6,3.1,3
Bordeaux,Paris S-G,34,0,1,A,21,10,8,2,15,8,8,5,0,1,0,0,6.5,4.33,1.5
Dijon,Lyon,34,2,5,A,17,17,5,11,11,12,9,5,1,2,0,0,7.5,5,1.39
Guingamp,Monaco,34,3,1,H,24,4,12,1,13,17,10,1,0,2,0,1,4,3.6,1.85
Marseille,Lille,34,5,1,H,19,14,8,3,9,8,3,6,0,1,0,0,1.33,5,10
Metz,Caen,34,1,1,D,15,5,3,4,9,11,7,2,2,1,0,0,2.29,3.2,3.29
Nantes,Rennes,34,1,1,D,13,18,7,9,17,12,5,8,6,2,1,0,2.25,3.2,3.39
Nice,Montpellier,34,1,0,H,16,5,4,2,10,13,3,3,0,0,0,0,2.04,3.29,3.79
Saint-Étienne,Troyes,34,2,1,H,18,6,6,3,5,21,7,2,0,2,0,0,1.5,4,7.5
Toulouse,Angers,34,2,0,H,14,7,8,0,11,11,6,2,1,2,0,0,2.29,3,3.5
Angers,Marseille,35,1,1,D,14,13,6,5,9,9,4,9,1,3,0,0,4.2,3.6,1.83
Bordeaux,Dijon,35,3,1,H,10,10,4,3,14,12,4,4,1,0,0,0,1.5,4.2,7
Lille,Metz,35,3,1,H,15,14,9,4,11,12,3,5,0,2,0,0,1.83,3.6,4.5
Lyon,Nantes,35,2,0,H,25,12,11,4,7,14,6,4,1,1,0,0,1.28,5.75,10
Monaco,Amiens,35,0,0,D,16,7,1,1,9,13,6,6,1,2,1,1,1.18,7,17
Montpellier,Saint-Étienne,35,0,1,A,25,7,5,5,9,7,9,1,0,2,0,0,2.39,3.1,3.1
Paris S-G,Guingamp,35,2,2,D,14,22,3,5,11,9,7,7,2,0,0,0,1.08,11,26
Rennes,Toulouse,35,2,1,H,6,12,3,2,11,14,2,7,2,1,1,0,1.9,3.5,4.2
Strasbourg,Nice,35,1,1,D,9,11,2,7,18,13,3,8,2,4,0,0,3.5,3.25,2.25
Troyes,Caen,35,3,1,H,5,13,3,2,8,16,4,5,1,2,0,0,2.2,3.1,3.6
Amiens,Paris S-G,36,2,2,D,12,23,5,8,14,10,3,13,2,0,0,0,9,6,1.3
Caen,Monaco,36,1,2,A,16,17,5,4,14,16,6,8,1,2,1,0,4.2,3.75,1.83
Dijon,Guingamp,36,3,1,H,19,4,9,1,10,9,4,3,1,1,0,0,2.7,3.29,2.62
Lyon,Troyes,36,3,0,H,17,13,5,4,9,9,6,8,2,2,0,0,1.14,8.5,19
Marseille,Nice,36,2,1,H,18,11,8,2,18,12,9,4,1,1,0,0,1.7,3.79,5
Metz,Angers,36,1,2,A,8,17,4,4,12,11,2,7,1,0,0,0,2.75,3.2,2.7
Nantes,Montpellier,36,0,2,A,11,12,2,7,14,8,7,3,0,3,0,0,2.29,3.2,3.29
Rennes,Strasbourg,36,2,1,H,14,7,2,3,10,11,5,5,1,1,0,0,1.75,3.75,4.75
Saint-Étienne,Bordeaux,36,1,3,A,16,11,3,5,12,12,5,2,2,3,0,0,2,3.29,4
Toulouse,Lille,36,2,3,A,6,17,4,8,14,16,1,3,4,2,1,0,2.14,3.29,3.5
Amiens,Metz,37,2,0,H,9,13,2,1,14,15,3,8,1,2,0,0,1.8,3.6,4.5
Angers,Nantes,37,0,2,A,14,12,2,2,7,11,5,4,0,1,0,0,2.29,3.25,3.25
Bordeaux,Toulouse,37,4,2,H,15,10,6,4,8,20,6,6,1,3,0,0,1.83,3.6,4.5
Guingamp,Marseille,37,3,3,D,22,16,7,5,20,15,6,11,2,0,0,1,5.25,4.33,1.6
Lille,Dijon,37,2,1,H,13,12,3,7,8,11,4,4,0,2,0,0,1.5,4,7.5
Monaco,Saint-Étienne,37,1,0,H,18,11,5,3,14,11,6,5,1,1,1,0,1.61,4.33,5
Montpellier,Troyes,37,1,1,D,22,9,3,2,10,9,11,1,0,0,0,0,1.75,3.6,5
Nice,Caen,37,4,1,H,21,12,8,5,10,18,4,7,0,1,0,1,1.6,3.79,6
Paris S-G,Rennes,37,0,2,A,14,10,5,2,12,12,7,7,1,0,0,0,1.25,6.5,10
Strasbourg,Lyon,37,3,2,H,9,8,4,3,25,20,2,1,5,1,0,0,6.5,4.5,1.5
Caen,Paris S-G,38,0,0,D,11,7,6,2,15,18,2,3,3,1,0,0,5,3.75,1.72
Dijon,Angers,38,2,1,H,7,16,1,8,17,7,1,9,1,2,0,0,2.25,3.7,3
Lyon,Nice,38,3,2,H,23,11,8,4,15,13,8,7,3,3,0,0,1.44,4.75,6.5
Marseille,Amiens,38,2,1,H,27,5,11,2,12,12,7,3,0,0,0,0,1.22,6.5,13
Metz,Bordeaux,38,0,4,A,7,15,0,7,11,16,4,6,3,0,0,1,7.5,4.5,1.44
Nantes,Strasbourg,38,1,0,H,9,10,2,2,6,12,2,7,0,0,0,0,1.85,3.6,4.33
Rennes,Montpellier,38,1,1,D,9,9,1,6,10,12,8,4,0,1,0,1,1.9,3.5,4.2
Saint-Étienne,Lille,38,5,0,H,14,11,7,3,6,5,7,4,1,0,0,0,1.55,4.2,6
Toulouse,Guingamp,38,2,1,H,17,13,7,6,9,14,9,5,3,2,0,0,1.57,4.2,5.75
Troyes,Monaco,38,0,3,A,12,21,4,14,14,13,6,2,1,1,0,0,5.75,4.2,1.57
