HomeTeam,AwayTeam,HomeGoals,AwayGoals,FTR,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFouls,AwayFouls,HomeCorners,AwayCorners,HomeYellow,AwayYellow,HomeRed,AwayRed,B365H,B365D,B365A
Rennes,Troyes,2,0,H,11,8,6,0,9,11,5,5,3,1,0,1,1.72,3.6,5.25
Toulouse,Monaco,3,3,D,9,9,6,5,13,15,6,6,1,3,0,0,4.33,3.5,1.85
Bordeaux,Nice,0,0,D,23,3,6,0,17,17,6,0,2,2,0,0,2.1,3.29,3.7
Lyon,Saint-Étienne,1,1,D,9,8,5,2,9,23,3,7,1,3,0,0,1.44,4.5,7
Paris S-G,Marseille,3,0,H,10,15,3,6,21,18,3,6,6,5,0,0,1.25,6.5,10
Monaco,Bordeaux,2,1,H,18,6,5,1,9,13,7,3,0,1,0,0,1.61,4,5.75
Nice,Lille,2,1,H,23,12,10,5,9,12,8,4,3,1,0,0,1.72,3.5,5.5
Amiens,Rennes,0,2,A,14,18,3,5,19,16,6,3,2,3,0,0,3.25,3.1,2.39
Angers,Guingamp,3,0,H,15,12,6,3,14,8,6,3,1,1,0,0,2.04,3.2,4
Metz,Toulouse,1,1,D,12,18,1,4,7,14,4,9,0,4,1,0,2.62,3.1,2.87
Saint-Étienne,Dijon,2,2,D,13,9,7,5,10,15,8,6,0,4,0,0,1.72,3.6,5.25
Troyes,Paris S-G,0,2,A,10,20,2,13,7,6,2,4,3,1,0,0,9.5,5.75,1.28
Caen,Strasbourg,2,0,H,7,11,4,2,14,12,5,3,4,2,0,0,2.14,3.29,3.6
Marseille,Nantes,1,1,D,22,9,5,3,7,19,8,4,3,4,0,1,1.53,4,7
Montpellier,Lyon,1,1,D,10,19,5,4,15,6,4,4,2,2,0,0,2.89,3.2,2.54
Strasbourg,Monaco,1,3,A,29,10,5,4,13,14,5,3,0,1,0,0,5.5,3.75,1.66
Bordeaux,Angers,0,0,D,12,9,2,0,10,6,3,2,0,0,0,0,1.85,3.39,4.75
Dijon,Amiens,1,1,D,10,10,3,4,12,13,5,1,3,0,0,0,1.85,3.39,4.75
Lille,Montpellier,1,1,D,5,13,2,4,17,12,3,6,2,2,0,0,3.1,3,2.54
Nantes,Troyes,1,0,H,19,8,3,0,6,6,5,3,0,1,0,0,1.66,3.5,6
Paris S-G,Metz,5,0,H,18,6,10,3,10,10,9,2,0,1,0,0,1.08,12,23
Rennes,Saint-Étienne,1,1,D,18,9,7,3,16,14,8,4,0,4,0,0,2.25,3.2,3.39
Guingamp,Nice,2,5,A,12,17,6,5,24,8,6,5,3,1,0,0,2.79,3.1,2.7
Lyon,Caen,1,0,H,20,6,4,1,3,8,4,2,1,1,0,0,1.44,4.75,7
Toulouse,Marseille,1,2,A,9,23,4,9,16,19,3,7,2,3,0,0,4,3.29,2
Paris S-G,Angers,2,1,H,14,20,7,8,7,11,7,8,1,2,1,0,1.07,13,25
Monaco,Lille,2,1,H,10,14,4,5,13,10,4,2,2,0,0,0,1.28,5.75,10
Amiens,Troyes,1,1,D,8,11,1,5,13,11,4,4,1,1,0,0,2.14,3.2,3.75
Angers,Caen,3,0,H,13,8,6,2,11,9,1,4,1,2,0,0,1.85,3.2,4.75
Bordeaux,Rennes,0,2,A,9,6,2,3,13,8,4,2,2,1,0,0,2,3.2,4.2
Montpellier,Dijon,2,2,D,18,10,11,7,16,13,4,5,1,4,0,0,1.61,3.6,6.5
Toulouse,Strasbourg,2,2,D,11,12,6,4,12,11,6,2,2,1,0,0,2.04,3.2,4
Marseille,Lyon,2,3,A,10,11,5,6,12,14,2,4,2,3,0,0,2,3.6,3.75
Metz,Nantes,1,1,D,8,15,4,4,7,10,3,4,2,0,0,0,3.6,3,2.25
Nice,Paris S-G,1,2,A,14,19,4,7,8,12,5,4,0,1,0,0,10,5.25,1.33
Saint-Étienne,Guingamp,2,0,H,16,9,6,3,16,12,7,5,2,3,0,0,1.72,3.5,5.5
Dijon,Marseille,1,3,A,12,11,2,5,11,15,6,6,2,3,1,0,4.75,3.79,1.7
Caen,Montpellier,1,3,A,8,9,5,6,22,11,4,4,2,2,0,0,2.89,3.1,2.5
Guingamp,Bordeaux,2,1,H,14,15,6,6,12,14,5,5,1,2,0,0,2.87,3.2,2.5
Lille,Amiens,0,1,A,15,10,3,2,9,15,3,3,0,2,0,0,2.04,3.29,3.6
Lyon,Toulouse,2,0,H,20,10,5,6,14,9,8,3,1,1,0,0,1.36,4.59,9
Nantes,Saint-Étienne,0,3,A,20,15,4,8,16,12,6,4,3,0,0,0,2.25,3.1,3.39
Strasbourg,Metz,2,2,D,18,11,5,5,16,23,5,1,5,4,1,1,1.85,3.5,4.2
Troyes,Nice,0,2,A,11,15,3,6,16,5,8,5,1,0,0,0,3.29,3.25,2.2
Rennes,Monaco,1,1,D,20,8,7,2,28,17,8,1,0,2,0,0,3.39,3.39,2.14
Saint-Étienne,Paris S-G,1,1,D,16,8,5,2,5,16,11,3,1,4,0,1,9,5.5,1.33
Amiens,Caen,3,0,H,11,14,4,7,14,14,7,4,3,1,0,0,2.37,3,3.39
Angers,Strasbourg,1,1,D,3,11,2,5,10,17,2,9,1,1,0,0,1.85,3.6,4.33
Bordeaux,Lille,2,1,H,15,7,6,1,14,12,7,2,1,3,0,1,1.72,3.5,5.5
Guingamp,Troyes,4,0,H,15,8,10,4,11,12,9,10,1,1,0,0,1.85,3.5,4.5
Monaco,Nantes,2,1,H,6,10,3,4,12,11,7,5,4,3,0,0,1.5,4.33,6.5
Toulouse,Dijon,0,1,A,20,8,5,3,15,15,10,3,2,1,0,0,1.9,3.39,4.33
Marseille,Montpellier,0,0,D,12,6,3,2,14,12,6,2,2,1,0,0,1.6,4,5.75
Metz,Lyon,0,5,A,10,14,5,6,18,7,4,3,2,0,0,0,6.5,4.33,1.5
Nice,Rennes,1,1,D,10,9,2,3,7,12,5,2,4,4,0,0,1.9,3.39,4.33
Angers,Nice,1,1,D,12,15,3,7,14,5,4,8,1,3,0,0,2.39,3.2,3.1
Lille,Guingamp,2,2,D,10,6,3,3,15,15,2,3,2,1,0,0,2.37,3.29,3.1
Lyon,Amiens,3,0,H,25,5,8,2,9,11,7,5,0,0,0,0,1.22,6.5,13
Nantes,Dijon,1,1,D,15,12,2,4,14,9,6,4,0,0,0,0,1.7,3.6,5.5
Rennes,Metz,1,2,A,14,7,3,6,6,17,7,3,1,4,0,0,1.44,4.5,7.5
Strasbourg,Saint-Étienne,0,1,A,16,5,6,1,11,10,10,1,3,1,0,0,3.2,3.29,2.29
Montpellier,Bordeaux,1,3,A,19,9,5,4,9,8,6,2,3,2,0,0,2.04,3.29,3.79
Paris S-G,Monaco,7,1,H,12,11,7,2,8,8,4,2,1,3,0,0,1.28,5.75,10
Troyes,Marseille,2,3,A,12,21,7,9,15,8,5,8,2,2,0,0,5.5,4,1.61
Dijon,Lyon,2,5,A,17,17,5,11,11,12,9,5,1,2,0,0,7.5,5,1.39
Nantes,Rennes,1,1,D,13,18,7,9,17,12,5,8,6,2,1,0,2.25,3.2,3.39
Amiens,Strasbourg,3,1,H,7,15,5,2,20,11,2,6,4,2,0,0,2.6,3.1,3
Guingamp,Monaco,3,1,H,24,4,12,1,13,17,10,1,0,2,0,1,4,3.6,1.85
Marseille,Lille,5,1,H,19,14,8,3,9,8,3,6,0,1,0,0,1.33,5,10
Metz,Caen,1,1,D,15,5,3,4,9,11,7,2,2,1,0,0,2.29,3.2,3.29
Toulouse,Angers,2,0,H,14,7,8,0,11,11,6,2,1,2,0,0,2.29,3,3.5
Bordeaux,Paris S-G,0,1,A,21,10,8,2,15,8,8,5,0,1,0,0,6.5,4.33,1.5
Nice,Montpellier,1,0,H,16,5,4,2,10,13,3,3,0,0,0,0,2.04,3.29,3.79
Saint-Étienne,Troyes,2,1,H,18,6,6,3,5,21,7,2,0,2,0,0,1.5,4,7.5
Caen,Toulouse,0,0,D,9,5,0,2,9,11,1,2,2,1,0,0,2.6,2.87,3.2
Montpellier,Saint-Étienne,0,1,A,25,7,5,5,9,7,9,1,0,2,0,0,2.39,3.1,3.1
Bordeaux,Dijon,3,1,H,10,10,4,3,14,12,4,4,1,0,0,0,1.5,4.2,7
Lille,Metz,3,1,H,15,14,9,4,11,12,3,5,0,2,0,0,1.83,3.6,4.5
Lyon,Nantes,2,0,H,25,12,11,4,7,14,6,4,1,1,0,0,1.28,5.75,10
Monaco,Amiens,0,0,D,16,7,1,1,9,13,6,6,1,2,1,1,1.18,7,17
Strasbourg,Nice,1,1,D,9,11,2,7,18,13,3,8,2,4,0,0,3.5,3.25,2.25
Troyes,Caen,3,1,H,5,13,3,2,8,16,4,5,1,2,0,0,2.2,3.1,3.6
Angers,Marseille,1,1,D,14,13,6,5,9,9,4,9,1,3,0,0,4.2,3.6,1.83
Paris S-G,Guingamp,2,2,D,14,22,3,5,11,9,7,7,2,0,0,0,1.08,11,26
Rennes,Toulouse,2,1,H,6,12,3,2,11,14,2,7,2,1,1,0,1.9,3.5,4.2
Amiens,Paris S-G,2,2,D,12,23,5,8,14,10,3,13,2,0,0,0,9,6,1.3
Caen,Monaco,1,2,A,16,17,5,4,14,16,6,8,1,2,1,0,4.2,3.75,1.83
Dijon,Guingamp,3,1,H,19,4,9,1,10,9,4,3,1,1,0,0,2.7,3.29,2.62
Lyon,Troyes,3,0,H,17,13,5,4,9,9,6,8,2,2,0,0,1.14,8.5,19
Marseille,Nice,2,1,H,18,11,8,2,18,12,9,4,1,1,0,0,1.7,3.79,5
Metz,Angers,1,2,A,8,17,4,4,12,11,2,7,1,0,0,0,2.75,3.2,2.7
Nantes,Montpellier,0,2,A,11,12,2,7,14,8,7,3,0,3,0,0,2.29,3.2,3.29
Rennes,Strasbourg,2,1,H,14,7,2,3,10,11,5,5,1,1,0,0,1.75,3.75,4.75
Saint-Étienne,Bordeaux,1,3,A,16,11,3,5,12,12,5,2,2,3,0,0,2,3.29,4
Toulouse,Lille,2,3,A,6,17,4,8,14,16,1,3,4,2,1,0,2.14,3.29,3.5
Guingamp,Marseille,3,3,D,22,16,7,5,20,15,6,11,2,0,0,1,5.25,4.33,1.6
Amiens,Metz,2,0,H,9,13,2,1,14,15,3,8,1,2,0,0,1.8,3.6,4.5
Angers,Nantes,0,2,A,14,12,2,2,7,11,5,4,0,1,0,0,2.29,3.25,3.25
Bordeaux,Toulouse,4,2,H,15,10,6,4,8,20,6,6,1,3,0,0,1.83,3.6,4.5
Lille,Dijon,2,1,H,13,12,3,7,8,11,4,4,0,2,0,0,1.5,4,7.5
Monaco,Saint-Étienne,1,0,H,18,11,5,3,14,11,6,5,1,1,1,0,1.61,4.33,5
Montpellier,Troyes,1,1,D,22,9,3,2,10,9,11,1,0,0,0,0,1.75,3.6,5
Nice,Caen,4,1,H,21,12,8,5,10,18,4,7,0,1,0,1,1.6,3.79,6
Paris S-G,Rennes,0,2,A,14,10,5,2,12,12,7,7,1,0,0,0,1.25,6.5,10
Strasbourg,Lyon,3,2,H,9,8,4,3,25,20,2,1,5,1,0,0,6.5,4.5,1.5
Caen,Paris S-G,0,0,D,11,7,6,2,15,18,2,3,3,1,0,0,5,3.75,1.72
Dijon,Angers,2,1,H,7,16,1,8,17,7,1,9,1,2,0,0,2.25,3.7,3
Lyon,Nice,3,2,H,23,11,8,4,15,13,8,7,3,3,0,0,1.44,4.75,6.5
Marseille,Amiens,2,1,H,27,5,11,2,12,12,7,3,0,0,0,0,1.22,6.5,13
Metz,Bordeaux,0,4,A,7,15,0,7,11,16,4,6,3,0,0,1,7.5,4.5,1.44
Nantes,Strasbourg,1,0,H,9,10,2,2,6,12,2,7,0,0,0,0,1.85,3.6,4.33
Rennes,Montpellier,1,1,D,9,9,1,6,10,12,8,4,0,1,0,1,1.9,3.5,4.2
Saint-Étienne,Lille,5,0,H,14,11,7,3,6,5,7,4,1,0,0,0,1.55,4.2,6
Toulouse,Guingamp,2,1,H,17,13,7,6,9,14,9,5,3,2,0,0,1.57,4.2,5.75
Troyes,Monaco,0,3,A,12,21,4,14,14,13,6,2,1,1,0,0,5.75,4.2,1.57
